scenario_id,planner_id,num_seeds,success_count,success_rate,path_length_mean,path_length_std,path_length_min,path_length_max,path_length_ci_lower,path_length_ci_upper,planning_time_mean_ms,planning_time_std_ms,replans_mean,replans_std,collision_mean,collision_rate,nfz_violation_mean,nfz_violation_rate,fire_exposure_mean,traffic_proximity_mean,intruder_proximity_mean,regret_length_mean,regret_length_std,regret_risk_mean,regret_risk_std,oracle_planner_id
osm_athens_border_surveillance_hard,astar,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.0885830270126462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,theta_star,1,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,adaptive_astar,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.0961670195683837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,dstar_lite,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.0122080566361547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,lpa_star,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.1771249119192362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,ad_star,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.021042000502348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,ara_star,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.1382920201867819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,hybrid_dstar_dwa,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.22954195830971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,hybrid_dstar_teb_lite,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.2012079823762178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_hard,risk_mpc,1,1,1.0,82.0,0.0,82.0,82.0,82.0,82.0,1.092375023290515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_medium_penteli,astar,1,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
osm_athens_border_surveillance_medium_penteli,theta_star,1,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,astar
